Date,Open,High,Low,Close,Adj Close,Volume
1962-01-02,1.604167,1.619792,1.588542,1.604167,0.478867,163200
1962-01-03,1.604167,1.619792,1.588542,1.619792,0.483531,156000
1962-01-04,1.656250,1.708333,1.656250,1.661458,0.495969,355200
1962-01-05,1.661458,1.697917,1.656250,1.677083,0.500634,163200
1962-01-08,1.677083,1.703125,1.666667,1.687500,0.503743,204000
1962-01-09,1.687500,1.718750,1.671875,1.703125,0.508408,290400
1962-01-10,1.703125,1.713542,1.677083,1.682292,0.502189,182400
1962-01-11,1.682292,1.708333,1.666667,1.708333,0.509962,384000
1962-01-12,1.708333,1.739583,1.687500,1.718750,0.513072,352800
1962-01-15,1.718750,1.729167,1.687500,1.713542,0.511517,280800
1962-01-16,1.697917,1.697917,1.677083,1.687500,0.506824,163200
1962-01-17,1.687500,1.708333,1.677083,1.682292,0.505260,160800
1962-01-18,1.682292,1.718750,1.682292,1.718750,0.516210,261600
1962-01-19,1.718750,1.750000,1.687500,1.750000,0.525596,357600
1962-01-22,1.750000,1.770833,1.744792,1.744792,0.524031,261600
1962-01-23,1.744792,1.760417,1.708333,1.708333,0.513081,223200
1962-01-24,1.708333,1.708333,1.666667,1.697917,0.509953,120000
1962-01-25,1.697917,1.723958,1.692708,1.708333,0.513081,151200
1962-01-26,1.708333,1.723958,1.687500,1.708333,0.513081,108000
1962-01-29,1.708333,1.723958,1.703125,1.723958,0.517774,122400
1962-01-30,1.718750,1.718750,1.692708,1.697917,0.509953,120000
1962-01-31,1.697917,1.723958,1.697917,1.708333,0.513081,189600
1962-02-01,1.708333,1.750000,1.708333,1.739583,0.522467,112800
1962-02-02,1.739583,1.744792,1.723958,1.729167,0.519339,199200
1962-02-05,1.729167,1.734375,1.723958,1.723958,0.517774,96000
1962-02-06,1.729167,1.744792,1.729167,1.734375,0.520903,105600
1962-02-07,1.734375,1.744792,1.713542,1.713542,0.514646,122400
1962-02-08,1.713542,1.718750,1.713542,1.713542,0.514646,141600
